time,open,high,low,close,volume,EMA20,EMA50,RSI14,MACD,MACD_signal,MACD_hist,ADX,ATR,BB_upper,BB_middle,BB_lower,target
1784192400000,64126.86,64186.83,64019.02,64090.0,3387.73889,64616.37319031746,64434.6817965959,25.894574418377417,-82.63937822398293,29.160711193129195,-111.80008941711213,35.89931635906461,302.05357142857144,65493.81110486621,64782.1715,64070.53189513378,1
1784196000000,64090.0,64269.42,64077.75,64221.34,351.18175,64578.7509817158,64426.31545163136,30.97704517082363,-101.32943557696854,3.062681839109647,-104.39211741607818,39.5793913373658,304.57357142857137,65414.419695011944,64723.248,64032.076304988055,1
1784199600000,64221.34,64269.42,64101.0,64256.53,377.01841,64548.06326917144,64419.657198626206,34.50194201841171,-112.01071201504237,-19.951996931720757,-92.05871508332162,42.35821513730108,300.25714285714275,65300.84863662818,64664.693999999996,64028.53936337181,0
1784203200000,64256.52,64256.52,63838.28,63966.01,728.30687,64492.62962448844,64401.867112405576,28.771313043724206,-142.27814270566887,-44.41722608651038,-97.86091661915849,45.699224414135095,315.09857142857123,65277.50078811616,64606.954999999994,63936.40921188383,1
1784206800000,63966.01,64480.0,63961.14,64376.0,827.04997,64481.52204120383,64400.85271584066,42.14712879138309,-131.66478335837746,-61.866737540883804,-69.79804581749366,48.22668988379473,334.5807142857141,65216.007259758975,64572.95,63929.89274024102,1
1784210400000,64375.99,64863.07,64332.57,64543.51,993.97642,64487.42565632727,64406.44711914103,49.16079749066868,-108.48639887422905,-71.19066980755287,-37.29572906667619,48.088606507589574,347.7949999999998,65185.85743215122,64557.1255,63928.39356784878,1
1784214000000,64543.51,64896.0,64320.0,64704.73,620.57363,64508.12130810563,64418.14448701785,49.48023323711072,-76.22952899206575,-72.19844164445544,-4.03108734761031,47.19973490733279,357.6528571428571,65145.104123620506,64543.494999999995,63941.885876379485,0
1784217600000,64704.73,64712.0,64333.33,64484.0,523.57946,64505.824040667,64420.72705615441,46.919390623842375,-67.69643117564556,-71.29803955069346,3.6016083750479027,44.037454650211984,373.19571428571413,65086.985611248696,64519.294499999996,63951.6033887513,0
1784221200000,64484.01,64484.01,63984.09,64069.03,616.12218,64464.224608222525,64406.93501473659,40.68605240912936,-93.34250632031763,-75.7069329046183,-17.635573415699326,39.46733078128547,395.29357142857145,65062.32096463448,64481.03049999999,63899.74003536551,1
1784224800000,64069.04,64330.0,64052.14,64246.01,275.58322,64443.442264582285,64400.62422984496,43.49242038667944,-98.25379019355023,-80.21630436240468,-18.037485831145545,34.85723493144642,404.572142857143,65010.4462455946,64449.9845,63889.5227544054,1
1784228400000,64246.01,64301.99,64152.0,64271.84,368.59969,64427.09919176492,64395.573867890256,38.712630185132745,-98.9214480407536,-83.95733309807449,-14.964114942679117,33.1939215924731,386.36785714285725,64972.18472409644,64425.7625,63879.34027590355,0
1784232000000,64271.85,64276.0,64108.0,64114.27,169.71905,64397.30593540636,64384.54234365927,38.48539683311504,-110.8869184561845,-89.34325016969649,-21.543668286488014,32.99934851011163,373.51142857142884,64960.30902666447,64402.2725,63844.235973335526,1
1784235600000,64114.25,64253.25,64101.18,64161.99,188.0978,64374.89489393909,64375.81480077067,48.408214209426276,-115.19118253143824,-94.51283664204485,-20.6783458893934,29.679656341826927,335.00142857142885,64919.353249237014,64373.871499999994,63828.38975076297,0
1784239200000,64162.0,64240.12,63950.01,63968.0,351.60652,64336.14299927822,64359.82206348555,46.784946628292495,-132.72573492623633,-102.15541629888315,-30.570318627353174,26.034174401916186,320.58071428571463,64899.02001536728,64340.17100000001,63781.32198463274,0
1784242800000,63968.01,64010.58,63748.74,63830.2,515.53223,64287.95795172791,64339.05257079985,44.948198618629775,-155.94368070647033,-112.9130691804006,-43.030611526069734,23.353896610079897,327.2971428571431,64887.21513117744,64300.6835,63714.151868822555,1
1784246400000,63830.2,63912.0,63612.62,63886.0,435.36884,64249.67624203954,64321.28580331751,43.28196744957578,-167.90596095359797,-123.91164753504009,-43.99431341855788,21.682349395232766,334.9907142857145,64852.718912244374,64262.48100000001,63672.24308775564,0
1784250000000,63886.0,64067.69,63476.0,63546.24,735.77497,64182.68231422625,64290.89185024623,37.318016419141635,-202.46802142124216,-139.6229223122805,-62.84509910896165,19.89219846037252,365.22428571428617,64782.206518162944,64193.89349999999,63605.58048183704,0
1784253600000,63546.25,63657.99,63380.28,63482.0,818.39465,64115.95066525233,64259.170601216974,40.59849812168089,-232.36378934977984,-158.1710957197804,-74.19269362999944,17.14254738325474,355.1857142857147,64732.02334754439,64129.1275,63526.231652455615,1
1784257200000,63482.0,63720.0,63482.0,63570.0,676.04775,64063.95536379973,64232.14430313004,32.105749249596016,-246.11843613880774,-175.76056380358588,-70.35787233522186,16.56159992580779,335.1242857142861,64745.424644697705,64095.7275,63446.0303553023,0
1784260800000,63570.0,63576.0,63320.0,63486.01,490.83509,64008.91294819976,64202.88413437984,25.61791017246155,-260.79015728532977,-192.76648249993468,-68.02367478539509,20.931225877691258,315.51714285714326,64767.84731284889,64063.6855,63359.52368715111,0
1784264400000,63486.01,63486.01,62804.3,62839.76,1190.44758,63897.56504837121,64149.4282859728,14.860021932221187,-320.8658344538562,-218.38635289071902,-102.4794815631372,26.500084301906895,323.06785714285746,64892.58332393229,64001.1735,63109.763676067705,1
1784268000000,62839.77,62998.52,62710.0,62948.0,1200.24888,63807.13028185967,64102.31345122877,19.777344026696667,-355.64255207074166,-245.83759272672356,-109.8049593440181,32.13785327809245,316.62857142857166,64937.93124117263,63937.5065,62937.08175882738,0
1784271600000,62948.0,62983.99,62800.0,62828.11,1288.47496,63713.89025501589,64052.34468843549,22.37562665289441,-388.4002362199244,-274.35012142536374,-114.05011479456067,36.47589465101896,294.06214285714253,64969.28670929514,63866.0855,62762.88429070486,1
1784275200000,62828.11,62939.04,62666.0,62888.0,838.1557,63635.23404025247,64006.684112418414,18.106408263150584,-404.86132509783056,-300.4523621598571,-104.40896293797346,40.966701385075304,293.7178571428568,64997.14001806773,63812.185,62627.229981932265,1
1784278800000,62888.01,63069.06,62852.89,62989.46,603.45822,63573.73175070462,63966.79297075495,20.91581239227075,-405.0507101150142,-321.37203175088854,-83.67867836412569,43.4530112106443,298.4449999999997,64950.93840760001,63742.85800000001,62534.7775924,1
1784282400000,62989.47,63201.91,62989.47,63179.92,534.56662,63536.22586968513,63935.93520719593,29.12057707520482,-385.3897358679096,-334.1755725742928,-51.21416329361682,45.04285339820224,301.62,64845.85096432462,63674.6785,62503.50603567538,1
1784286000000,63179.91,63361.7,63063.67,63298.01,617.19974,63513.53864400083,63910.918532403935,31.281793523004083,-356.1736479436295,-338.5751876481601,-17.59846029546935,47.473102188250365,312.04571428571427,64680.1279882029,63604.342500000006,62528.557011797115,0
1784289600000,63298.0,63348.0,63069.09,63099.75,618.64826,63474.13020171504,63879.10800172143,31.224022870686383,-345.04020415173727,-339.86819094887557,-5.172013202861706,49.811117121657404,311.2457142857144,64548.95572462794,63535.130000000005,62521.30427537207,1
1784293200000,63099.75,63180.0,62537.56,63153.99,1381.50027,63443.64065869456,63850.672001653926,34.828612069623134,-328.05850084867416,-337.5062529288353,9.447752080161138,51.96658912866375,338.4314285714286,64484.16503662508,63489.378000000004,62494.590963374925,1
1784296800000,63154.0,63518.0,63051.77,63174.0,1199.38162,63417.96059596174,63824.13584472632,33.76490117567653,-309.41894981807854,-331.88879230668397,22.469842488605423,51.754583821706625,350.34928571428617,64372.751010447566,63435.777500000004,62498.80398955244,1
1784300400000,63174.01,63452.0,62856.16,63452.0,702.84059,63421.20244396538,63809.542282188035,47.78885228669843,-269.11253291583853,-319.3335404285149,50.22100751267635,52.56897060306604,350.64571428571435,64245.51555687089,63394.7855,62544.05544312911,1
1784304000000,63452.0,63706.75,63312.01,63594.0,881.75053,63437.659354063915,63801.08964367086,52.535336248970026,-223.13898653470096,-300.0946296497521,76.95564311505115,52.78030013510101,359.005,64156.34216977627,63368.772,62581.20183022373,1
1784307600000,63594.0,64228.27,63594.0,64049.86,1210.18889,63495.9641774864,63810.84534391906,59.31173931942376,-148.212031546238,-269.7181100290493,121.50607848281129,50.976850365381935,387.3099999999998,64128.23509847169,63363.1655,62598.095901528315,1
1784311200000,64049.85,64387.99,63894.0,64259.73,761.86335,63568.70377963055,63828.448663765375,64.31478767964714,-71.07778440090624,-229.99004490342068,158.91226050251444,46.65817287014159,404.3092857142853,64200.337447876555,63377.752,62555.166552123446,0
1784314800000,64259.73,64259.73,63981.2,64160.8,578.45246,63625.09389585621,63841.482049500075,80.64773570898288,-17.726818296709098,-187.5373995820784,169.8105812853693,43.05399521443256,375.5107142857144,64266.914140514134,63394.28199999999,62521.64985948585,0
1784318400000,64160.8,64192.57,63958.19,64120.0,456.18305,63672.22781053657,63852.4043220687,78.06836034793258,21.0196858395866,-145.8259824977454,166.845668337332,39.6333598278054,371.6435714285716,64312.00916052316,63405.981999999996,62499.954839476835,0
1784322000000,64120.01,64216.61,64064.0,64110.0,284.21145,63713.92040000927,63862.50611336013,82.40582040275632,50.339372147631366,-106.59291156867006,156.9322837163014,36.55004020364356,369.4021428571432,64392.159401656245,63434.17,62476.18059834375,0
1784325600000,64110.01,64147.0,63903.63,63986.0,255.88006,63739.83274286553,63867.34901087542,76.88566979108498,62.845230398692365,-72.70528317519758,135.55051357388993,33.24732155587657,367.2828571428576,64448.66112154077,63459.369999999995,62470.07887845922,0
1784329200000,63986.01,64011.08,63884.35,63931.67,430.02036,63758.10295783072,63869.8714026058,73.61606135799667,67.59306543415005,-44.64561345332806,112.2386788874781,30.429847648080084,360.8942857142865,64488.247707662806,63477.4535,62466.6592923372,0
1784332800000,63931.67,64012.39,63895.33,63910.04,217.92923,63772.573152323035,63871.4466417193,69.99211399656078,68.81711777892633,-21.953067206877186,90.77018498580352,28.116765566656806,354.08071428571463,64527.82597069819,63498.655000000006,62469.48402930182,1
1784336400000,63910.05,64000.0,63886.65,63952.98,200.93158,63789.7547568637,63874.644028318544,68.70412994682636,72.41730559572898,-3.078992646355955,75.49629824208493,26.160557102377698,340.889285714286,64553.41789766268,63554.316000000006,62555.21410233733,1
1784340000000,63952.97,64032.6,63930.54,63967.61,372.4998,63806.69335144811,63878.28975269821,77.68752711773556,75.5797626533822,12.652758413591677,62.92700423979053,24.57861273581469,328.25714285714275,64577.83354787369,63605.2965,62632.7594521263,1
1784343600000,63967.61,64017.85,63928.15,64017.84,578.99589,63826.8025560721,63883.76231141593,77.6302911279849,81.20311490478343,26.36282971183003,54.8402851929534,24.959776427864856,288.77571428571383,64581.07815814939,63664.78300000001,62748.487841850634,0
1784347200000,64017.84,64017.85,63947.09,63967.99,311.74394,63840.24897930333,63887.065358027074,74.92012278179861,80.70684541622177,37.23163285270838,43.47521256351339,26.070303754522108,260.5278571428566,64567.10078879982,63718.78250000001,62870.4642112002,0
1784350800000,63968.0,63998.0,63926.39,63967.95,153.28461,63852.41098127444,63890.237304771115,69.61622982107949,79.39510327656899,45.6643269374805,33.730776339088486,27.949958421974124,223.08285714285688,64549.15095574081,63767.706999999995,62986.263044259176,1
1784354400000,63967.95,64005.99,63950.0,63979.67,193.68533,63864.53088781973,63893.7444692899,66.27533063815052,78.39752634918841,52.21096681982209,26.18655952936632,30.216642453551483,198.8864285714283,64542.980247348176,63807.6945,63072.40875265182,1
1784358000000,63979.67,64026.03,63974.94,64002.75,290.3862,63877.69461278928,63898.019195984416,46.86789442191341,78.56366948186769,57.48150735223122,21.082162129636473,30.167523324242214,157.230714285714,64542.028632602756,63842.93149999999,63143.83436739723,1
1784361600000,64002.75,64019.64,63960.0,64006.01,293.43528,63889.91512585697,63902.25412947522,26.741713112349657,78.05858311024349,61.596922503833675,16.461660606409815,33.139193852836,126.2057142857141,64496.03779930042,63888.24449999999,63280.451200699565,0
1784365200000,64006.01,64006.01,63887.73,63987.76,286.53507,63899.23368529916,63905.60730086835,31.383940098115147,75.31746321098763,64.34103064526447,10.976432565723158,35.27244409654999,114.75928571428501,64430.61155914255,63929.933,63429.25444085745,1
1784368800000,63987.77,64026.39,63982.34,64016.43,264.0947,63910.39523908019,63909.9532890696,38.55908799681856,74.59860900830972,66.39254631787352,8.206062690436198,36.41478411451731,101.1642857142854,64324.87410749436,63972.054500000006,63619.23489250565,1
1784372400000,64016.43,64097.22,64010.99,64069.89,259.43503,63925.58521631065,63916.225316949225,45.957386764498295,77.44989293489198,68.60401564127721,8.845877293614762,36.420975658967855,96.42285714285701,64258.956260501225,64002.949,63746.941739498776,1
1784376000000,64069.89,64274.47,64057.27,64218.0,554.94465,63953.43424332868,63928.05961824533,72.29911572472139,90.61622771572729,73.00645805616723,17.609769659560058,37.1500443279315,94.55357142857143,64223.80381430025,64034.149,63844.49418569975,0
1784379600000,64218.01,64218.01,63963.0,64106.0,300.90627,63967.964315392615,63935.03767243179,65.08384238669623,90.96459567546117,76.59808558002602,14.366510095435146,36.81637867369858,103.7164285714285,64229.23356882039,64036.956000000006,63844.67843117962,1
1784383200000,64105.99,64195.01,64101.42,64126.0,182.82691,63983.01533297427,63942.52639115996,68.73871997778703,91.7963415621416,79.63773677644915,12.15860478569246,36.759355546870964,102.04000000000035,64197.61222723616,64030.269499999995,63862.92677276383,0
1784386800000,64126.0,64163.99,64037.45,64123.12,202.91031,63996.35863459577,63949.608493467415,65.86594054235533,91.17213857806928,81.94461713677318,9.227521441296105,36.33122496254955,102.98214285714337,64190.30104621533,64028.38550000001,63866.46995378469,1
1784390400000,64123.13,64314.0,64091.48,64303.47,325.76583,64025.607336062836,63963.48541529222,73.92506054993612,104.03098651273467,86.36189101196548,17.66909550076919,36.8711024554442,111.58642857142902,64237.62439088352,64037.55900000001,63837.4936091165,1
1784394000000,64303.48,64492.0,64280.22,64480.29,572.40254,64068.910446914,63983.75226175135,77.9092083187489,127.02534331040079,94.49458147165254,32.53076183874825,35.96043447817665,120.30642857142915,64336.68620131611,64056.07350000001,63775.46079868392,1
1784397600000,64480.28,64669.5,64462.0,64512.41,531.00754,64111.14849958886,64004.483937761106,83.57467067936284,146.1555619603023,104.8267775693825,41.32878439091979,36.568051239431085,130.07357142857185,64426.82607262169,64082.39400000001,63737.961927378325,1
1784401200000,64512.41,64597.9,64482.0,64552.79,294.01495,64153.20959486611,64025.986136280284,84.35788978968422,162.6992311366048,116.40126828282698,46.29796285377782,35.94684283791069,133.23714285714337,64508.89087854334,64113.45,63718.00912145666,1
1784404800000,64552.8,64739.64,64528.69,64693.01,554.55726,64204.61915725981,64052.14393485753,86.40975908534121,184.9923140395622,130.11947743417403,54.87283660538816,36.39005398014931,144.3057142857147,64612.94988397694,64152.5985,63692.24711602306,1
1784408400000,64693.02,64846.83,64614.36,64731.72,365.29033,64254.81923752079,64078.79397662783,86.62319262883977,203.43820732205495,144.7832234117502,58.654983910304736,40.600689069254564,157.26142857142935,64708.988472957106,64191.5355,63674.08252704289,1
1784412000000,64731.73,64865.0,64712.29,64805.05,503.12891,64307.22216728071,64107.274604995364,87.50305078381696,221.42142049411632,160.11086282822345,61.31055766589287,41.67369532546953,163.90928571428645,64807.04604854419,64233.40750000001,63659.76895145583,1
1784415600000,64805.04,64843.3,64709.28,64834.22,220.46796,64357.4124370635,64135.782267544564,89.32560257196502,235.31446305919235,175.15158287441722,60.16288018477513,42.77106733306103,165.03357142857254,64897.32962125608,64274.226500000004,63651.12337874393,0
1784419200000,64834.21,64906.4,64769.47,64792.08,443.04046,64398.80934781936,64161.51943352321,85.59039726894828,240.15608372347197,188.15248304422818,52.00360067924379,44.672636722896186,171.66785714285808,64961.82315094094,64315.431,63669.038849059056,0
1784422800000,64792.08,64792.09,64765.99,64765.99,211.03912,64433.77893374133,64185.22416162034,82.76319752993442,239.13130123851442,198.34824668308545,40.783054555428976,47.51716402174244,167.37285714285775,65009.88392453263,64355.333000000006,63700.78207546738,1
1784426400000,64766.0,64967.25,64700.84,64826.01,574.09127,64471.13427338501,64210.35301802739,81.20464366730648,240.3911861720917,206.7568345808867,33.63435159120499,49.08482507284281,170.88785714285768,65059.33443978605,64397.65,63735.965560213954,0
1784430000000,64826.01,64842.92,64620.44,64706.18,416.11384,64493.51958068168,64229.797213398866,80.55719609799795,229.07968649129907,211.2214049629692,17.858281528329883,52.17327590576503,168.56428571428583,65080.762201878504,64432.821500000005,63784.88079812151,1
1784433600000,64706.18,64795.43,64610.89,64720.17,249.31584,64515.105334902466,64249.02751875578,80.43747758823812,218.7228170947783,212.72168738933104,6.001129705447255,55.184348509830315,175.06071428571417,65095.81754029417,64468.529500000004,63841.24145970584,1
1784437200000,64720.17,64815.65,64676.0,64724.01,206.27533,64535.00101729271,64267.654282726144,80.75147644343423,208.42221780012187,211.8617934714892,-3.4395756713673222,59.66801672834536,175.9971428571428,65099.36603402231,64505.342000000004,63911.3179659777,0
1784440800000,64724.0,64759.33,64694.66,64711.69,244.79532,64551.82853945531,64285.06744810943,75.23053721970851,196.99397370544466,208.8882295182803,-11.894255812835638,62.81919220308254,164.7221428571429,65093.65466623777,64540.104999999996,63986.55533376222,0
1784444400000,64711.69,64784.0,64675.0,64711.05,401.27453,64566.99248807861,64301.77264622279,68.23324905183298,185.74422150926694,204.25942791647765,-18.515206407210712,64.23964591890332,157.38071428571442,65083.72358369041,64572.163,64060.60241630959,0
1784448000000,64711.04,64743.0,64631.54,64707.49,602.66232,64580.3732034997,64317.68313068464,66.14259234741084,174.52958122440032,198.3134585780622,-23.783877353661893,63.65687122232358,150.52071428571435,65083.07450075398,64596.6375,64110.20049924601,0
1784451600000,64707.48,64725.74,64500.0,64509.99,392.93472,64573.670041261634,64325.22457654015,47.189240306819244,147.99925528926542,188.2506179203029,-40.251362631037466,61.39024205757147,158.36642857142837,65047.88755911346,64616.837,64185.78644088654,1
1784455200000,64510.0,64700.0,64482.0,64595.0,334.64364,64575.70146590338,64335.80400491113,43.060256319478874,132.3082106928996,177.06213647482224,-44.753925781922646,57.5285457410288,158.87000000000003,65004.79954268571,64640.287,64275.774457314285,0
1784458800000,64595.0,64636.28,64445.0,64467.64,208.69371,64565.40989772211,64340.97404393423,33.387015601409416,108.34709927759832,163.31912903537747,-54.972029757779154,54.252194603696076,155.927857142857,64943.14810016961,64657.513,64371.87789983039,0
1784462400000,64467.65,64467.65,64285.24,64441.15,549.2859,64553.575621748576,64344.90251279955,25.67383282528513,86.22626156728802,147.9005555417596,-61.67429397447157,52.106239451278256,158.04928571428587,64919.06248231059,64664.397,64409.731517689404,1
1784466000000,64441.16,64516.33,64307.72,64483.31,325.94592,64546.88365777252,64350.330257395646,26.942637492608043,71.27567633480794,132.57557970036925,-61.299903365561306,48.754040210383735,163.3771428571428,64918.75701906742,64664.547999999995,64410.33898093257,1
1784469600000,64483.32,64663.04,64425.24,64593.07,328.9706,64551.28235703228,64359.84946298798,37.9907551564745,67.50577991238242,119.5616197427719,-52.05583983038947,44.569445621566864,170.58214285714297,64915.069348050565,64668.58099999999,64422.09265194942,0
1784473200000,64593.07,64620.0,64500.0,64585.32,260.30458,64554.52403731492,64368.69144483159,38.85069671574763,63.16462710378255,108.28222121497403,-45.11759411119148,40.51144345272153,177.2892857142859,64913.892080678575,64670.2075,64426.52291932142,0
1784476800000,64585.33,64644.0,64505.21,64538.72,321.63819,64553.01889090398,64375.35923130878,31.97249030509161,55.32623527819669,97.69102402761857,-42.364788749421876,38.214304349673455,168.17357142857145,64912.816609094225,64662.492999999995,64412.169390905765,1
1784480400000,64538.72,64752.0,64406.3,64547.86,402.19584,64552.527567960744,64382.12396733589,38.462659593074164,49.28366350284341,88.00955192266355,-38.72588841982014,34.75498347856949,176.9750000000001,64906.40792007083,64653.3,64400.19207992918,0
1784484000000,64547.86,64554.0,64280.0,64419.99,321.71164,64539.90494244067,64383.60890979331,31.238750000000152,33.787361815571785,77.1651139012452,-43.37775208567342,32.07931554004649,183.36500000000004,64896.94346736718,64634.047,64371.15053263282,1
1784487600000,64420.0,64467.82,64352.0,64462.58,115.02705,64532.54066220823,64386.705815291614,34.41549925484364,24.65883642735571,66.66385840646731,-42.0050219791116,28.917539269216483,181.66285714285706,64871.22805330154,64615.465000000004,64359.70194669847,1
1784491200000,64462.58,64560.0,64462.57,64535.99,100.52602,64532.86917056935,64392.56009704489,40.23715327169254,23.08191384197562,57.94746949356898,-34.86555565159336,25.2491530603971,184.0028571428572,64846.56053358022,64602.66050000001,64358.76046641981,0
1784494800000,64536.0,64562.55,64350.0,64415.75,221.49991,64521.71496384846,64393.46950500391,35.51655811033497,11.991596558938909,48.75629490664297,-36.76469834770406,22.85237471025904,191.39928571428598,64829.9641908744,64585.14850000001,64340.33280912562,1
1784498400000,64415.75,64900.0,64347.89,64674.67,828.28879,64536.28211014861,64404.496975395916,48.7127392532162,23.820532060162805,43.76914233734694,-19.948610277184137,20.214389124398334,222.8742857142861,64799.31846074732,64577.58150000001,64355.84453925269,1
1784502000000,64674.66,64772.0,64572.0,64722.54,319.6402,64554.02095680113,64416.96925087059,59.44523938604848,36.635446973545186,42.34240326458659,-5.706956291041408,19.799498119170416,221.03571428571482,64802.244648029155,64578.3995,64354.554351970844,0
1784505600000,64722.55,65107.99,64416.0,64553.84,736.05935,64554.00372282007,64422.336731228614,48.297569611038355,32.80057464672427,40.434037541014135,-7.633462894289863,21.096258800322595,254.89214285714323,64783.88448186768,64570.083,64356.28151813232,1
1784509200000,64553.85,65029.4,64506.0,64628.01,401.29098,64561.05193969434,64430.40234961181,56.93839937006246,35.33894448015053,39.41501892884142,-4.076074448690889,21.788622306868795,278.6150000000006,64768.58667011048,64565.282999999996,64361.97932988951,1
1784512800000,64628.01,64964.0,64585.0,64827.2,378.92701,64586.39937400917,64445.9630417839,64.53096652288124,52.814773329933814,42.094969809059904,10.71980352087391,22.07289269614457,292.6571428571432,64797.159172997395,64571.05850000001,64344.95782700262,1
1784516400000,64827.19,64914.93,64644.01,64869.8,340.53514,64613.389909817815,64462.584098968844,64.54271114756818,69.30307486945094,47.53659082113811,21.766484048312826,22.749197218382474,297.1078571428573,64834.96309438681,64578.996,64323.02890561319,0
1784520000000,64869.79,64869.99,64540.0,64540.01,333.38076,64606.401346978026,64465.62040881321,48.28710518839915,55.1234470172858,49.05396206036765,6.069484956918146,23.070923815069857,303.69285714285695,64819.756375633915,64570.621999999996,64321.48762436608,0
1784523600000,64540.0,64562.0,64082.7,64128.0,978.47191,64560.8393139325,64452.38039278131,38.29245814346432,10.518969959128299,41.34696364011979,-30.82799368099149,22.557326225588277,329.35714285714283,64869.33239974538,64551.5225,64233.71260025462,0
1784527200000,64128.01,64220.0,63765.83,63917.98,852.13818,64499.6146173675,64431.423514633025,35.33583429402995,-41.3011641457997,24.81733808293589,-66.1185022287356,21.93886074135147,351.8842857142855,64942.26613790814,64517.6715,64093.07686209185,1
1784530800000,63917.99,64315.96,63896.0,64280.01,998.28115,64478.699891903925,64425.48572974546,44.576639764154244,-52.55042973631498,9.343784519085716,-61.8942142554007,22.142916015070483,357.1885714285714,64945.639063963565,64508.28999999999,64070.94093603642,0
1784534400000,64280.01,64356.0,63100.0,64049.99,3901.45477,64437.87037838927,64410.76040701035,42.80592325281155,-79.11426540141838,-8.347825465015104,-70.76643993640327,22.89098106253789,427.33142857142855,64971.36366099636,64488.731999999996,64006.100339003635,1
1784538000000,64050.0,64276.0,64012.8,64199.5,508.64903,64415.16843759029,64402.475685166806,45.089005704728045,-87.09807664442633,-24.09787570089735,-63.00020094352898,23.454530833406153,437.8585714285712,64974.2322710862,64474.54149999999,63974.850728913785,1
1784541600000,64199.51,64415.42,64162.0,64301.18,339.54836,64404.312395915025,64398.503305356346,45.66251039069,-84.24940366793453,-36.12818129430479,-48.12122237362974,24.644091325075586,449.0007142857139,64962.10588293635,64459.94700000001,63957.78811706367,1
1784545200000,64301.18,65068.0,64273.33,65002.01,1040.02207,64461.23597725645,64422.17023455806,58.91693588129002,-25.150763544828806,-33.932697744409595,8.781934199580789,23.22672664453432,490.58071428571355,65036.556769173185,64480.781500000005,63925.006230826824,0
1784548800000,65002.0,65002.83,64599.89,64640.0,1301.45682,64478.26112227965,64430.71257830089,49.488707922004025,-7.440082382345281,-28.634174671996732,21.19409228965145,24.171232039255877,479.9257142857137,65045.67441948891,64485.84550000001,63926.01658051111,0
1784552400000,64640.0,64763.67,64208.0,64344.01,1171.73283,64465.47530111016,64427.31247719105,44.798339998076194,-17.091143210796872,-26.32556837975676,9.234425168959888,25.020564688725898,505.33071428571355,65038.1444053952,64475.653000000006,63913.16159460481,1
1784556000000,64344.01,64575.37,64077.76,64416.01,811.23879,64460.76432005205,64426.86924279141,48.05426542626038,-18.71415504835022,-24.803285713475454,6.089130665125232,26.310808498207354,491.44642857142804,65038.031131327734,64475.454000000005,63912.876868672276,1
1784559600000,64416.01,65666.8,64398.15,65598.75,2563.16846,64569.14390861852,64472.825350917235,60.437121808352764,74.57715083446237,-4.927198403887887,79.50434923835026,24.816191305884978,544.6785714285709,65286.259000981234,64532.2625,63778.26599901876,0
1784563200000,65598.75,65637.7,65336.0,65508.5,1056.62117,64658.606393512,64513.44004303813,57.500858750891794,139.61931754225225,23.98210478534014,115.6372127569121,22.42440368161569,539.1571428571422,65452.20435607547,64580.888,63709.57164392453,1
1784566800000,65508.5,65646.55,65342.52,65587.98,673.41436,64747.11816555847,64555.578864879775,57.84320149573202,195.3274616290655,58.251176154085215,137.0762854749803,20.157481923195977,541.5221428571427,65615.46547142009,64639.4995,63663.533528579916,0
1784570400000,65587.99,65799.0,65204.0,65240.01,708.20295,64794.0602450291,64582.41930155116,57.614423022534346,208.98919888650562,88.3987807005693,120.59041818593631,18.808793546095878,560.4514285714286,65680.09221451427,64667.766500000005,63655.440785485735,0
1784574000000,65240.01,65274.58,65041.05,65142.0,856.15121,64827.197364550135,64604.36364266681,61.83876858126254,209.49273435729992,112.61757143191544,96.87516292538449,18.659520196928867,542.8964285714283,65722.98632637912,64688.7395,63654.49267362089,1
1784577600000,65142.0,65438.0,65061.92,65367.58,339.09983,64878.66237745012,64634.29369589556,66.86326516367697,225.49484637165733,135.19302641986383,90.3018199517935,18.3847257970192,537.3185714285713,65804.54546770031,64729.4265,63654.30753229968,0
1784581200000,65367.57,65445.27,65272.32,65286.02,264.99229,64917.45834150249,64659.85159017417,62.51994334968618,228.95616095417063,153.9456533267252,75.01050762744543,18.18441525183936,519.6749999999998,65864.31524472027,64762.327000000005,63660.338755279736,0
1784584800000,65286.02,65286.02,65092.66,65141.99,333.37114,64938.84230897845,64678.758978794795,63.887334547415335,217.56925743957254,166.67037414929467,50.898883290277865,18.265292961373753,443.77214285714217,65892.87370871537,64778.06649999999,63663.25929128461,1
1784588400000,65142.0,65272.21,65128.17,65255.51,435.27846,64969.00113669479,64701.37666590088,63.55370734023849,215.22419904562412,176.38113912856056,38.843059917063556,18.346170670908144,435.26071428571385,65932.00941969553,64797.352,63662.694580304465,1
1784592000000,65255.51,65585.0,65148.75,65568.01,685.78688,65026.04959986671,64735.36228684595,65.4248052463551,235.86298008688755,188.27750732022596,47.58547276666158,18.813697533204465,448.3199999999997,66026.63816046609,64848.752,63670.865839533915,0
1784595600000,65568.0,65658.78,65232.65,65235.55,421.8846,65046.00201892702,64754.97749128337,53.12377946015358,222.8240423831885,195.18681433281847,27.637228050370027,20.381774440723632,421.9957142857139,66042.82875612365,64904.1295,63765.43024387636,1
1784599200000,65235.56,65500.0,65176.2,65414.01,382.21075,65081.050398076826,64780.8219033899,60.8875947728968,224.30517047989997,201.01048556223478,23.294684917665194,20.9422234735672,416.3428571428568,66038.68300479258,64978.931000000004,63919.17899520743,1
1784602800000,65414.01,65593.11,65411.74,65566.78,795.51369,65127.310360164745,64811.643789531474,67.92218870645766,235.09619482371636,207.8276274145311,27.268567409185266,22.411151593417884,389.60714285714283,66080.35955966434,65043.26950000001,64006.179440335676,0
